,shcode,target_day,upcode,upname,tmcode,tmname,shname,target_m,next_target_day,shcode2,y,init_jupo,end_jupo,init_month,end_month,init_week,end_week,check_init_day2
2347,265520,20190819,,,382.0,플렉서블 디스플레이,AP시스템,201908,20190412,267790,0,20180901,20190819,20180831,20190731,20190125,20190816,20190809
2348,267790,20190412,316.0,섬 유/의 류,421.0,日 불매운동 관련주,배럴,201904,20190221,268600,0,20180501,20190412,20180430,20190331,20180914,20190405,20190402
2349,268600,20190221,,,,,셀리버리,201902,20190311,268600,1,20180301,20190221,20180228,20190131,20180727,20190215,20190211
2350,268600,20190311,,,,,셀리버리,201903,20190823,268600,0,20180401,20190311,20180331,20190228,20180817,20190308,20190301
2351,268600,20190823,,,,,셀리버리,201908,20191101,268600,0,20180901,20190823,20180831,20190731,20190125,20190816,20190813
2352,268600,20191101,,,,,셀리버리,201911,20191105,268600,1,20181101,20191101,20181130,20191031,20190405,20191025,20191022
2353,268600,20191105,,,,,셀리버리,201911,20190306,269620,0,20181201,20191105,20181130,20191031,20190412,20191101,20191026
2354,269620,20190306,,,392.0,스마트팩토리(스마트공장),시스웍,201903,20190327,269620,1,20180401,20190306,20180331,20190228,20180810,20190301,20190224
2355,269620,20190327,,,392.0,스마트팩토리(스마트공장),시스웍,201903,20190620,269620,0,20180401,20190327,20180331,20190228,20180831,20190322,20190317
2356,269620,20190620,,,392.0,스마트팩토리(스마트공장),시스웍,201906,20190723,269620,0,20180701,20190620,20180630,20190531,20181123,20190614,20190610
2357,269620,20190723,,,392.0,스마트팩토리(스마트공장),시스웍,201907,20190124,270870,0,20180801,20190723,20180731,20190630,20181228,20190719,20190713
2358,270870,20190124,315.0,음식료 담배,113.0,음식료업종,뉴트리,201901,20190125,270870,1,20180201,20190124,20180131,20181231,20180629,20190118,20190114
2359,270870,20190125,315.0,음식료 담배,113.0,음식료업종,뉴트리,201901,20190313,270870,0,20180201,20190125,20180131,20181231,20180629,20190118,20190115
2360,270870,20190313,315.0,음식료 담배,113.0,음식료업종,뉴트리,201903,20190318,270870,1,20180401,20190313,20180331,20190228,20180817,20190308,20190303
2361,270870,20190318,315.0,음식료 담배,113.0,음식료업종,뉴트리,201903,20190404,272290,0,20180401,20190318,20180331,20190228,20180824,20190315,20190308
2362,272290,20190404,,,422.0,日 수출 규제 관련주(국산화 등),이녹스첨단소재,201904,20190218,275630,0,20180501,20190404,20180430,20190331,20180907,20190329,20190325
2363,275630,20190218,,,55.0,보안주(정보),에스에스알,201902,20190221,275630,1,20180301,20190218,20180228,20190131,20180727,20190215,20190208
2364,275630,20190221,,,55.0,보안주(정보),에스에스알,201902,20191119,277070,0,20180301,20190221,20180228,20190131,20180727,20190215,20190211
2365,277070,20191119,,,119.0,창투사,린드먼아시아,201911,20190115,277410,0,20181201,20191119,20181130,20191031,20190426,20191115,20191109
2366,277410,20190115,315.0,음식료 담배,113.0,음식료업종,인산가,201901,20191121,277410,0,20180201,20190115,20180131,20181231,20180622,20190111,20190105
2367,277410,20191121,315.0,음식료 담배,113.0,음식료업종,인산가,201911,20190521,285490,0,20181201,20191121,20181130,20191031,20190426,20191115,20191111
2368,285490,20190521,327.0,기 타 제 조,298.0,희귀금속(희토류 등),노바텍,201905,20190529,285490,1,20180601,20190521,20180531,20190430,20181026,20190517,20190511
2369,285490,20190529,327.0,기 타 제 조,298.0,희귀금속(희토류 등),노바텍,201905,20190603,285490,1,20180601,20190529,20180531,20190430,20181102,20190524,20190519
2370,285490,20190603,327.0,기 타 제 조,298.0,희귀금속(희토류 등),노바텍,201906,20190809,285490,0,20180701,20190603,20180630,20190531,20181109,20190531,20190524
2371,285490,20190809,327.0,기 타 제 조,298.0,희귀금속(희토류 등),노바텍,201908,20181218,288620,0,20180901,20190809,20180831,20190731,20190111,20190802,20190730
2372,288620,20181218,,,386.0,수소차,에스퓨얼셀,201812,20181219,288620,1,20180101,20181218,20171231,20181130,20180525,20181214,20181208
2373,288620,20181219,,,386.0,수소차,에스퓨얼셀,201812,20191015,288620,0,20180101,20181219,20171231,20181130,20180525,20181214,20181209
2374,288620,20191015,,,386.0,수소차,에스퓨얼셀,201910,20191031,288620,1,20181101,20191015,20181031,20190930,20190322,20191011,20191005
2375,288620,20191031,,,386.0,수소차,에스퓨얼셀,201910,20190604,289080,0,20181101,20191031,20181031,20190930,20190405,20191025,20191021
2376,289080,20190604,,,119.0,창투사,SV인베스트먼트,201906,20190222,290120,0,20180701,20190604,20180630,20190531,20181109,20190531,20190525
2377,290120,20190222,,,27.0,자동차부품,대유에이피,201902,20190226,290120,1,20180301,20190222,20180228,20190131,20180727,20190215,20190212
2378,290120,20190226,,,27.0,자동차부품,대유에이피,201902,20190510,290120,0,20180301,20190226,20180228,20190131,20180803,20190222,20190216
2379,290120,20190510,,,27.0,자동차부품,대유에이피,201905,20190226,290270,0,20180601,20190510,20180531,20190430,20181012,20190503,20190430
2380,290270,20190226,,,55.0,보안주(정보),휴네시온,201902,20190614,290270,0,20180301,20190226,20180228,20190131,20180803,20190222,20190216
2381,290270,20190614,,,55.0,보안주(정보),휴네시온,201906,20190712,290270,1,20180701,20190614,20180630,20190531,20181116,20190607,20190604
2382,290270,20190712,,,55.0,보안주(정보),휴네시온,201907,20190114,290380,0,20180801,20190712,20180731,20190630,20181214,20190705,20190702
2383,290380,20190114,,,206.0,농업,대유,201901,20190508,290380,0,20180201,20190114,20180131,20181231,20180622,20190111,20190104
2384,290380,20190508,,,206.0,농업,대유,201905,20190916,290380,0,20180601,20190508,20180531,20190430,20181012,20190503,20190428
2385,290380,20190916,,,206.0,농업,대유,201909,20191022,290550,0,20181001,20190916,20180930,20190831,20190222,20190913,20190906
2386,290550,20191022,,,404.0,폴더블폰,디케이티,201910,20190326,290650,0,20181101,20191022,20181031,20190930,20190329,20191018,20191012
2387,290650,20190326,,,175.0,의료기기,엘앤씨바이오,201903,20191025,290740,0,20180401,20190326,20180331,20190228,20180831,20190322,20190316
2388,290740,20191025,,,279.0,스마트폰,액트로,201910,20191010,293780,0,20181101,20191025,20181031,20190930,20190329,20191018,20191015
2389,293780,20191010,,,414.0,2019 상반기 신규상장,압타바이오,201910,20191206,293780,0,20181101,20191010,20181031,20190930,20190315,20191004,20190930
2390,293780,20191206,,,414.0,2019 상반기 신규상장,압타바이오,201912,20191209,293780,1,20190101,20191206,20181231,20191130,20190510,20191129,20191126
2391,293780,20191209,,,414.0,2019 상반기 신규상장,압타바이오,201912,20190617,297570,0,20190101,20191209,20181231,20191130,20190517,20191206,20191129
2392,297570,20190617,,,,,알로이스,201906,20190312,298380,0,20180701,20190617,20180630,20190531,20181123,20190614,20190607
2393,298380,20190312,,,389.0,면역항암제,에이비엘바이오,201903,20191007,298380,0,20180401,20190312,20180331,20190228,20180817,20190308,20190302
2394,298380,20191007,,,389.0,면역항암제,에이비엘바이오,201910,20191105,298380,1,20181101,20191007,20181031,20190930,20190315,20191004,20190927
2395,298380,20191105,,,389.0,면역항암제,에이비엘바이오,201911,20191010,299660,0,20181201,20191105,20181130,20191031,20190412,20191101,20191026
2396,299660,20191010,,,414.0,2019 상반기 신규상장,셀리드,201910,20191105,299660,1,20181101,20191010,20181031,20190930,20190315,20191004,20190930
2397,299660,20191105,,,414.0,2019 상반기 신규상장,셀리드,201911,20191002,300080,0,20181201,20191105,20181130,20191031,20190412,20191101,20191026
2398,300080,20191002,,,420.0,2019 하반기 신규상장,플리토,201910,20190426,303030,0,20181101,20191002,20181031,20190930,20190308,20190927,20190922
2399,303030,20190426,,,307.0,시스템반도체,지니틱스,201904,20190502,303030,1,20180501,20190426,20180430,20190331,20180928,20190419,20190416
2400,303030,20190502,,,307.0,시스템반도체,지니틱스,201905,20190503,303030,1,20180601,20190502,20180531,20190430,20181005,20190426,20190422
2401,303030,20190503,,,307.0,시스템반도체,지니틱스,201905,20190613,303030,0,20180601,20190503,20180531,20190430,20181005,20190426,20190423
2402,303030,20190613,,,307.0,시스템반도체,지니틱스,201906,20190722,303030,0,20180701,20190613,20180630,20190531,20181116,20190607,20190603
2403,303030,20190722,,,307.0,시스템반도체,지니틱스,201907,20191029,303030,0,20180801,20190722,20180731,20190630,20181228,20190719,20190712
2404,303030,20191029,,,307.0,시스템반도체,지니틱스,201910,20191030,303030,1,20181101,20191029,20181031,20190930,20190405,20191025,20191019
2405,303030,20191030,,,307.0,시스템반도체,지니틱스,201910,20190910,307160,0,20181101,20191030,20181031,20190930,20190405,20191025,20191020
2406,307160,20190910,,,284.0,기업인수목적회사(SPAC),하나머스트제6호스팩,201909,20190930,307180,0,20181001,20190910,20180930,20190831,20190215,20190906,20190831
2407,307180,20190930,,,284.0,기업인수목적회사(SPAC),신영스팩4호,201909,20190701,307930,0,20181001,20190930,20180930,20190831,20190308,20190927,20190920
2408,307930,20190701,,,414.0,2019 상반기 신규상장,컴퍼니케이,201907,20190710,307930,1,20180701,20190701,20180731,20190630,20181207,20190628,20190621
2409,307930,20190710,,,414.0,2019 상반기 신규상장,컴퍼니케이,201907,20190711,307930,1,20180801,20190710,20180731,20190630,20181214,20190705,20190630
2410,307930,20190711,,,414.0,2019 상반기 신규상장,컴퍼니케이,201907,20190719,307930,1,20180801,20190711,20180731,20190630,20181214,20190705,20190701
2411,307930,20190719,,,414.0,2019 상반기 신규상장,컴퍼니케이,201907,20191023,307930,0,20180801,20190719,20180731,20190630,20181221,20190712,20190709
2412,307930,20191023,,,414.0,2019 상반기 신규상장,컴퍼니케이,201910,20191202,307930,0,20181101,20191023,20181031,20190930,20190329,20191018,20191013
2413,307930,20191202,,,414.0,2019 상반기 신규상장,컴퍼니케이,201912,20190711,308100,0,20190101,20191202,20181231,20191130,20190510,20191129,20191122
2414,308100,20190711,,,414.0,2019 상반기 신규상장,까스텔바작,201907,20191107,311390,0,20180801,20190711,20180731,20190630,20181214,20190705,20190701
2415,311390,20191107,315.0,음식료 담배,420.0,2019 하반기 신규상장,네오크레마,201911,20191111,311390,1,20181201,20191107,20181130,20191031,20190412,20191101,20191028
2416,311390,20191111,315.0,음식료 담배,420.0,2019 하반기 신규상장,네오크레마,201911,20191017,313760,0,20181201,20191111,20181130,20191031,20190419,20191108,20191101
2417,313760,20191017,,,420.0,2019 하반기 신규상장,윌링스,201910,20190719,317320,0,20181101,20191017,20181031,20190930,20190322,20191011,20191007
2418,317320,20190719,,,414.0,2019 상반기 신규상장,한화에스비아이스팩,201907,20190722,317320,1,20180801,20190719,20180731,20190630,20181221,20190712,20190709
2419,317320,20190722,,,414.0,2019 상반기 신규상장,한화에스비아이스팩,201907,20190724,317320,1,20180801,20190722,20180731,20190630,20181228,20190719,20190712
2420,317320,20190724,,,414.0,2019 상반기 신규상장,한화에스비아이스팩,201907,20190909,317850,0,20180801,20190724,20180731,20190630,20181228,20190719,20190714
2421,317850,20190909,,,420.0,2019 하반기 신규상장,대모,201909,20190910,317850,1,20181001,20190909,20180930,20190831,20190215,20190906,20190830
2422,317850,20190910,,,420.0,2019 하반기 신규상장,대모,201909,20190911,317850,1,20181001,20190910,20180930,20190831,20190215,20190906,20190831
2423,317850,20190911,,,420.0,2019 하반기 신규상장,대모,201909,20191127,317850,0,20181001,20190911,20180930,20190831,20190215,20190906,20190901
2424,317850,20191127,,,420.0,2019 하반기 신규상장,대모,201911,20190903,318000,0,20181201,20191127,20181130,20191031,20190503,20191122,20191117
2425,318000,20190903,,,420.0,2019 하반기 신규상장,한국바이오젠,201909,20190909,318000,1,20181001,20190903,20180930,20190831,20190208,20190830,20190824
2426,318000,20190909,,,420.0,2019 하반기 신규상장,한국바이오젠,201909,20190604,321260,0,20181001,20190909,20180930,20190831,20190215,20190906,20190830
2427,321260,20190604,,,414.0,2019 상반기 신규상장,유진스팩4호,201906,20190220,900040,0,20180701,20190604,20180630,20190531,20181109,20190531,20190525
2428,900040,20190220,,,,,차이나그레이트,201902,20190226,900040,1,20180301,20190220,20180228,20190131,20180727,20190215,20190210
2429,900040,20190226,,,,,차이나그레이트,201902,20190415,900040,0,20180301,20190226,20180228,20190131,20180803,20190222,20190216
2430,900040,20190415,,,,,차이나그레이트,201904,20190109,900100,0,20180501,20190415,20180430,20190331,20180921,20190412,20190405
2431,900100,20190109,,,408.0,마리화나(대마),뉴프라이드,201901,20190307,900100,0,20180201,20190109,20180131,20181231,20180615,20190104,20181230
2432,900100,20190307,,,408.0,마리화나(대마),뉴프라이드,201903,20190311,900100,1,20180401,20190307,20180331,20190228,20180810,20190301,20190225
2433,900100,20190311,,,408.0,마리화나(대마),뉴프라이드,201903,20190410,900100,1,20180401,20190311,20180331,20190228,20180817,20190308,20190301
2434,900100,20190410,,,408.0,마리화나(대마),뉴프라이드,201904,20190412,900100,1,20180501,20190410,20180430,20190331,20180914,20190405,20190331
2435,900100,20190412,,,408.0,마리화나(대마),뉴프라이드,201904,20190930,900100,0,20180501,20190412,20180430,20190331,20180914,20190405,20190402
2436,900100,20190930,,,408.0,마리화나(대마),뉴프라이드,201909,20191001,900100,1,20181001,20190930,20180930,20190831,20190308,20190927,20190920
2437,900100,20191001,,,408.0,마리화나(대마),뉴프라이드,201910,20191008,900100,1,20181001,20191001,20181031,20190930,20190308,20190927,20190921
2438,900100,20191008,,,408.0,마리화나(대마),뉴프라이드,201910,20190412,900110,0,20181101,20191008,20181031,20190930,20190315,20191004,20190928
2439,900110,20190412,,,228.0,국내 상장 중국기업,이스트아시아홀딩스,201904,20190220,900250,0,20180501,20190412,20180430,20190331,20180914,20190405,20190402
2440,900250,20190220,,,415.0,그래핀,크리스탈신소재,201902,20190222,900250,1,20180301,20190220,20180228,20190131,20180727,20190215,20190210
2441,900250,20190222,,,415.0,그래핀,크리스탈신소재,201902,20190430,900250,0,20180301,20190222,20180228,20190131,20180727,20190215,20190212
2442,900250,20190430,,,415.0,그래핀,크리스탈신소재,201904,20190502,900250,1,20180501,20190430,20180430,20190331,20181005,20190426,20190420
2443,900250,20190502,,,415.0,그래핀,크리스탈신소재,201905,20190508,900250,1,20180601,20190502,20180531,20190430,20181005,20190426,20190422
2444,900250,20190508,,,415.0,그래핀,크리스탈신소재,201905,20190619,900250,0,20180601,20190508,20180531,20190430,20181012,20190503,20190428
2445,900250,20190619,,,415.0,그래핀,크리스탈신소재,201906,20190717,900250,1,20180701,20190619,20180630,20190531,20181123,20190614,20190609
2446,900250,20190717,,,415.0,그래핀,크리스탈신소재,201907,20190731,900250,1,20180801,20190717,20180731,20190630,20181221,20190712,20190707
2447,900250,20190731,,,415.0,그래핀,크리스탈신소재,201907,20190218,900260,0,20180801,20190731,20180731,20190630,20190104,20190726,20190721
2448,900260,20190218,,,228.0,국내 상장 중국기업,로스웰,201902,20190219,900260,1,20180301,20190218,20180228,20190131,20180727,20190215,20190208
