,index,shcode,shname,target_day,date,open,high,low,close,volume,deal_f,burn_ratio,rotate_ratio,for_net_buy,com_net_buy,per_net_buy,ma5_score,ma20_score,ma5_20_score
33,202,036120,SCI평가정보,20190625,20190531,2245,3625,2090,2800,97107,77.53,0.75,273.54,33236,0,-30302,0.8,0.5,0.8500000000000001
34,202,036120,SCI평가정보,20190625,20190628,2835,3850,2515,2950,89205,88.54,0.73,251.28,-67180,0,67793,0.8,0.5,0.8500000000000001
35,202,036120,SCI평가정보,20190625,20190731,2400,2800,2035,2145,30624,72.66,0.33,86.27,-172850,-3,158960,0.8,0.5,0.8500000000000001
36,202,036120,SCI평가정보,20190625,20190830,2240,2765,2115,2270,25508,75.33,0.09,71.85,-72856,1674,85697,0.8,0.5,0.8500000000000001
16,203,036200,유니셈,20190117,20170731,7900,8270,6650,6960,7550,67.93,2.51,24.62,123307,28925,-186500,0.0,0.0,0.3
17,203,036200,유니셈,20190117,20170831,6930,7480,6160,6640,6663,76.26,2.27,21.73,-78366,14002,-42776,0.0,0.0,0.3
18,203,036200,유니셈,20190117,20170929,6690,8200,6530,7180,10000,85.51,4.34,32.61,651565,25524,-659620,0.0,0.0,0.3
19,203,036200,유니셈,20190117,20171031,7250,7370,6310,6650,4247,65.08,2.85,13.85,-458988,32836,419235,0.0,0.0,0.3
20,203,036200,유니셈,20190117,20171130,6700,7520,6550,6880,7663,75.49,3.98,24.99,349064,-70443,-306092,0.0,0.0,0.3
21,203,036200,유니셈,20190117,20171228,6950,6970,6000,6280,3394,44.99,5.05,11.07,328762,-233980,-164333,0.0,0.0,0.3
22,203,036200,유니셈,20190117,20180131,6290,7710,6040,7220,10820,92.75,6.93,35.28,559624,199838,-695910,0.0,0.0,0.3
23,203,036200,유니셈,20190117,20180228,7270,9160,6570,8740,21455,102.92,12.06,69.97,1586440,1121981,-2458735,0.0,0.0,0.3
24,203,036200,유니셈,20190117,20180330,8630,10950,8370,10000,20773,92.14,17.09,67.74,1553054,729617,-2018538,0.0,0.0,0.3
25,203,036200,유니셈,20190117,20180430,10150,10700,8820,9160,13568,74.64,20.18,44.25,943188,-376797,-559724,0.0,0.0,0.3
26,203,036200,유니셈,20190117,20180531,9430,10600,9010,10300,9627,108.37,21.74,31.39,471606,772536,-1201963,0.0,0.0,0.3
27,203,036200,유니셈,20190117,20180629,10250,11150,7460,7740,9317,74.28,21.2,30.38,-154275,-110058,353759,0.0,0.0,0.3
28,203,036200,유니셈,20190117,20180731,7700,8110,6890,7200,6352,82.78,21.12,20.72,-42492,-440305,467008,0.0,0.0,0.3
29,203,036200,유니셈,20190117,20180831,7340,7640,6040,6310,6194,63.25,20.6,20.2,-212229,-830762,1062406,0.0,0.0,0.3
30,203,036200,유니셈,20190117,20180928,6330,6410,5150,5310,5327,55.54,18.57,17.37,-586736,-720945,1302780,0.0,0.0,0.3
31,203,036200,유니셈,20190117,20181031,5280,5330,3250,3740,12804,72.11,14.94,41.75,-1170818,-215972,1367110,0.0,0.0,0.3
32,203,036200,유니셈,20190117,20181130,3810,4550,3645,3680,10992,69.44,11.29,35.85,-1153272,-87137,1264992,0.0,0.0,0.3
33,203,036200,유니셈,20190117,20181228,3740,3910,2945,3235,5597,59.55,9.41,18.25,-561966,-245728,814632,0.0,0.0,0.3
34,203,036200,유니셈,20190117,20190131,3270,4590,2900,4455,40522,90.43,5.94,132.15,-1098294,-95716,1192049,0.0,0.0,0.3
35,203,036200,유니셈,20190117,20190228,4465,5150,4175,4470,24472,83.25,5.55,79.81,-329532,419312,-95935,0.0,0.0,0.3
17,204,036540,SFA반도체,20190422,20171130,2505,2955,2460,2565,27388,90.16,6.39,19.43,715280,2375827,-2665710,0.8500000000000001,0.5,0.8500000000000001
18,204,036540,SFA반도체,20190422,20171228,2565,2630,2330,2350,13017,55.12,6.07,9.23,-317725,1537924,-1178930,0.8500000000000001,0.5,0.8500000000000001
19,204,036540,SFA반도체,20190422,20180131,2340,2785,2220,2520,27814,79.49,6.11,19.72,-65684,-1325988,1165032,0.8500000000000001,0.5,0.8500000000000001
20,204,036540,SFA반도체,20190422,20180228,2510,2665,2220,2540,18852,93.75,6.71,13.36,749100,1152149,-2103200,0.8500000000000001,0.5,0.8500000000000001
21,204,036540,SFA반도체,20190422,20180330,2500,2730,2380,2515,14948,80.51,6.71,10.6,-56303,17049,-223583,0.8500000000000001,0.5,0.8500000000000001
22,204,036540,SFA반도체,20190422,20180430,2545,2545,2270,2360,9338,54.66,6.63,6.62,-134290,-306422,620341,0.8500000000000001,0.5,0.8500000000000001
23,204,036540,SFA반도체,20190422,20180531,2360,2405,2095,2110,10627,62.1,6.15,7.53,-570651,-1009733,1991094,0.8500000000000001,0.5,0.8500000000000001
24,204,036540,SFA반도체,20190422,20180629,2125,2250,1860,1915,11836,53.91,6.45,8.39,527981,-3392723,2864833,0.8500000000000001,0.5,0.8500000000000001
25,204,036540,SFA반도체,20190422,20180731,1965,2025,1810,1950,4822,80.39,6.62,3.42,243466,37366,-243457,0.8500000000000001,0.5,0.8500000000000001
26,204,036540,SFA반도체,20190422,20180831,1950,2130,1860,2020,4467,84.66,6.86,3.17,359206,14428,-376539,0.8500000000000001,0.5,0.8500000000000001
27,204,036540,SFA반도체,20190422,20180928,2020,2180,1930,1940,6604,78.3,6.97,4.68,158133,-109831,-45969,0.8500000000000001,0.5,0.8500000000000001
28,204,036540,SFA반도체,20190422,20181031,1940,1955,1310,1415,5229,60.38,6.93,3.71,-50082,10202,41715,0.8500000000000001,0.5,0.8500000000000001
29,204,036540,SFA반도체,20190422,20181130,1455,1600,1390,1505,6217,81.24,6.71,4.41,-659076,-76454,688247,0.8500000000000001,0.5,0.8500000000000001
30,204,036540,SFA반도체,20190422,20181228,1510,1580,1310,1360,3449,56.34,6.49,2.44,60044,1344,-75394,0.8500000000000001,0.5,0.8500000000000001
31,204,036540,SFA반도체,20190422,20190131,1370,1660,1300,1630,4898,96.72,6.97,3.47,676847,37160,-651417,0.8500000000000001,0.5,0.8500000000000001
32,204,036540,SFA반도체,20190422,20190228,1630,1740,1520,1660,4168,78.52,6.71,2.95,-247618,9465,223794,0.8500000000000001,0.5,0.8500000000000001
33,204,036540,SFA반도체,20190422,20190329,1660,1685,1505,1550,3795,70.9,6.53,2.69,-451195,2203,424647,0.8500000000000001,0.5,0.8500000000000001
34,204,036540,SFA반도체,20190422,20190430,1555,2655,1550,2455,198364,97.18,3.62,140.56,-4408448,-248819,4746679,0.8500000000000001,0.5,0.8500000000000001
35,204,036540,SFA반도체,20190422,20190531,2475,3320,2470,2975,320427,88.44,3.39,227.06,-448438,55891,3878357,0.8500000000000001,0.5,0.8500000000000001
36,204,036540,SFA반도체,20190422,20190628,2930,3455,2855,3265,162149,95.51,3.33,114.9,-983011,4402281,-3331127,0.8500000000000001,0.5,0.8500000000000001
0,205,037030,파워넷,20190827,20180629,10100,12400,6380,6580,46263,70.01,0.0,385.22,0,0,0,0.35,0.0,0.0
1,205,037030,파워넷,20190827,20180731,6590,6850,4830,5930,8166,70.71,0.0,67.99,0,0,0,0.35,0.0,0.0
2,205,037030,파워넷,20190827,20180831,5900,7430,5730,5970,23619,80.88,0.12,196.67,-53813,-124522,195501,0.35,0.0,0.0
3,205,037030,파워넷,20190827,20180928,5920,6120,5100,5120,1918,47.32,0.45,15.97,39478,-34605,3099,0.35,0.0,0.0
4,205,037030,파워넷,20190827,20181031,5070,5810,3135,3505,4860,78.29,1.4,40.47,111710,-53512,-56418,0.35,0.0,0.0
5,205,037030,파워넷,20190827,20181130,3510,4500,3490,4180,2848,93.57,1.79,23.71,45983,-124316,68661,0.35,0.0,0.0
6,205,037030,파워넷,20190827,20181228,4230,4440,3250,3410,862,47.32,1.51,7.18,-21728,697,12012,0.35,0.0,0.0
7,205,037030,파워넷,20190827,20190131,3460,4850,3260,4175,11836,72.5,1.28,98.55,-27068,-21678,272615,0.35,0.0,0.0
8,205,037030,파워넷,20190827,20190228,4250,4790,3895,4055,3711,83.46,1.91,30.9,76021,8535,-3527,0.35,0.0,0.0
9,205,037030,파워넷,20190827,20190329,4055,4880,3885,4410,11017,79.25,0.64,91.73,-149827,-8377,327375,0.35,0.0,0.0
10,205,037030,파워넷,20190827,20190430,4415,5650,4370,4960,24045,81.67,0.28,200.22,-48801,-8775,296517,0.35,0.0,0.0
11,205,037030,파워넷,20190827,20190531,4995,7000,4400,5230,74293,71.46,0.2,618.61,-24552,-51933,1200415,0.35,0.0,0.0
12,205,037030,파워넷,20190827,20190628,5120,5440,4550,4625,10001,62.88,0.33,83.27,-33153,-2025,38919,0.35,0.0,0.0
13,205,037030,파워넷,20190827,20190731,4600,4895,3460,3680,7473,59.42,2.0,62.23,257882,3,-261068,0.35,0.0,0.0
14,205,037030,파워넷,20190827,20190830,3630,5670,2725,5350,76800,86.6,0.17,639.49,-246785,-12299,370300,0.35,0.0,0.0
15,205,037030,파워넷,20190827,20190930,5290,5880,4640,4695,35182,74.8,0.59,292.95,36774,-12913,274081,0.35,0.0,0.0
16,205,037030,파워넷,20190827,20191018,4685,5280,4635,4765,6377,82.06,0.87,53.1,48288,2543,64983,0.35,0.0,0.0
17,206,037070,파세코,20190306,20170929,5390,5650,4600,5040,467,45.54,1.14,3.34,-19367,850,17686,0.5,0.5,0.8500000000000001
18,206,037070,파세코,20190306,20171031,5090,5190,4795,5190,138,56.67,1.06,0.99,-11694,0,11242,0.5,0.5,0.8500000000000001
19,206,037070,파세코,20190306,20171130,5190,5480,4930,5050,370,59.69,0.97,2.65,-4045,36,9315,0.5,0.5,0.8500000000000001
20,206,037070,파세코,20190306,20171228,5070,6370,5030,5950,1333,75.45,0.68,9.52,-32480,13451,10570,0.5,0.5,0.8500000000000001
21,206,037070,파세코,20190306,20180131,6110,6220,5480,5630,724,64.99,0.75,5.17,6606,2588,-61053,0.5,0.5,0.8500000000000001
22,206,037070,파세코,20190306,20180228,5630,5990,5240,5790,294,74.79,0.72,2.1,-4611,384,-8354,0.5,0.5,0.8500000000000001
23,206,037070,파세코,20190306,20180330,5790,5910,5460,5690,340,71.48,0.68,2.43,-7252,794,12683,0.5,0.5,0.8500000000000001
24,206,037070,파세코,20190306,20180430,5690,5870,5550,5680,383,81.41,0.7,2.74,1651,-6881,3481,0.5,0.5,0.8500000000000001
25,206,037070,파세코,20190306,20180531,5680,6300,5580,5750,953,106.4,0.92,6.81,34194,-5377,-49266,0.5,0.5,0.8500000000000001
26,206,037070,파세코,20190306,20180629,5750,5840,4660,4945,861,79.36,0.87,6.15,-8963,-5043,30363,0.5,0.5,0.8500000000000001
27,206,037070,파세코,20190306,20180731,4945,7190,4625,6250,25150,83.32,0.52,179.64,-41863,-386,72326,0.5,0.5,0.8500000000000001
28,206,037070,파세코,20190306,20180831,6290,6390,4765,4920,3644,51.19,1.03,26.03,65418,485,-61824,0.5,0.5,0.8500000000000001
29,206,037070,파세코,20190306,20180928,4920,5050,4805,4930,797,56.75,1.02,5.69,-12296,956,26346,0.5,0.5,0.8500000000000001
30,206,037070,파세코,20190306,20181031,4900,5050,3575,4170,1488,58.5,0.94,10.63,-25580,718,47485,0.5,0.5,0.8500000000000001
31,206,037070,파세코,20190306,20181130,4200,4600,4175,4430,393,73.88,1.01,2.81,11876,-119,-14813,0.5,0.5,0.8500000000000001
32,206,037070,파세코,20190306,20181228,4450,5020,4345,4620,1014,83.03,0.99,7.24,8764,11,-8582,0.5,0.5,0.8500000000000001
33,206,037070,파세코,20190306,20190131,4630,4630,4250,4515,405,79.54,1.03,2.89,16133,-460,-15088,0.5,0.5,0.8500000000000001
34,206,037070,파세코,20190306,20190228,4560,5450,4455,4635,2023,79.95,0.94,14.45,-12611,-1590,13284,0.5,0.5,0.8500000000000001
35,206,037070,파세코,20190306,20190329,4760,8540,4680,7240,37677,88.44,1.34,269.12,69245,500,-72779,0.5,0.5,0.8500000000000001
36,206,037070,파세코,20190306,20190430,7230,7740,5950,6200,9560,67.53,2.4,68.28,145570,40,-146581,0.5,0.5,0.8500000000000001
17,207,037070,파세코,20190527,20171228,5070,6370,5030,5950,1333,75.45,0.68,9.52,-32480,13451,10570,1.0,1.0,1.0
18,207,037070,파세코,20190527,20180131,6110,6220,5480,5630,724,64.99,0.75,5.17,6606,2588,-61053,1.0,1.0,1.0
19,207,037070,파세코,20190527,20180228,5630,5990,5240,5790,294,74.79,0.72,2.1,-4611,384,-8354,1.0,1.0,1.0
20,207,037070,파세코,20190527,20180330,5790,5910,5460,5690,340,71.48,0.68,2.43,-7252,794,12683,1.0,1.0,1.0
21,207,037070,파세코,20190527,20180430,5690,5870,5550,5680,383,81.41,0.7,2.74,1651,-6881,3481,1.0,1.0,1.0
22,207,037070,파세코,20190527,20180531,5680,6300,5580,5750,953,106.4,0.92,6.81,34194,-5377,-49266,1.0,1.0,1.0
23,207,037070,파세코,20190527,20180629,5750,5840,4660,4945,861,79.36,0.87,6.15,-8963,-5043,30363,1.0,1.0,1.0
24,207,037070,파세코,20190527,20180731,4945,7190,4625,6250,25150,83.32,0.52,179.64,-41863,-386,72326,1.0,1.0,1.0
25,207,037070,파세코,20190527,20180831,6290,6390,4765,4920,3644,51.19,1.03,26.03,65418,485,-61824,1.0,1.0,1.0
26,207,037070,파세코,20190527,20180928,4920,5050,4805,4930,797,56.75,1.02,5.69,-12296,956,26346,1.0,1.0,1.0
27,207,037070,파세코,20190527,20181031,4900,5050,3575,4170,1488,58.5,0.94,10.63,-25580,718,47485,1.0,1.0,1.0
28,207,037070,파세코,20190527,20181130,4200,4600,4175,4430,393,73.88,1.01,2.81,11876,-119,-14813,1.0,1.0,1.0
29,207,037070,파세코,20190527,20181228,4450,5020,4345,4620,1014,83.03,0.99,7.24,8764,11,-8582,1.0,1.0,1.0
30,207,037070,파세코,20190527,20190131,4630,4630,4250,4515,405,79.54,1.03,2.89,16133,-460,-15088,1.0,1.0,1.0
31,207,037070,파세코,20190527,20190228,4560,5450,4455,4635,2023,79.95,0.94,14.45,-12611,-1590,13284,1.0,1.0,1.0
32,207,037070,파세코,20190527,20190329,4760,8540,4680,7240,37677,88.44,1.34,269.12,69245,500,-72779,1.0,1.0,1.0
33,207,037070,파세코,20190527,20190430,7230,7740,5950,6200,9560,67.53,2.4,68.28,145570,40,-146581,1.0,1.0,1.0
34,207,037070,파세코,20190527,20190531,6200,12200,5840,10050,38766,96.89,0.33,276.9,-303492,37891,328869,1.0,1.0,1.0
35,207,037070,파세코,20190527,20190628,10150,12650,8540,11250,28464,93.82,0.9,203.31,45463,-35085,-39548,1.0,1.0,1.0
36,207,037070,파세코,20190527,20190731,11000,13300,8780,9100,55724,88.39,0.59,398.03,-56358,-13000,62183,1.0,1.0,1.0
17,208,037230,한국팩키지,20190304,20170929,2340,2370,1600,1910,2755,51.74,0.84,11.02,118089,207,-117052,0.8500000000000001,0.5,0.8500000000000001
18,208,037230,한국팩키지,20190304,20171031,1900,2040,1800,1950,1119,65.77,0.9,4.48,16383,-15,-25344,0.8500000000000001,0.5,0.8500000000000001
19,208,037230,한국팩키지,20190304,20171130,1970,2260,1845,2050,7487,79.31,1.2,29.95,74188,4066,-77350,0.8500000000000001,0.5,0.8500000000000001
20,208,037230,한국팩키지,20190304,20171228,2080,2330,1975,2160,7178,82.21,1.29,28.71,58402,-3938,-47035,0.8500000000000001,0.5,0.8500000000000001
21,208,037230,한국팩키지,20190304,20180131,2160,2775,2110,2630,19009,84.24,1.21,76.04,-229,5,-4309,0.8500000000000001,0.5,0.8500000000000001
22,208,037230,한국팩키지,20190304,20180228,2625,3185,2340,3115,10845,85.78,1.49,43.38,68292,-132,-74465,0.8500000000000001,0.5,0.8500000000000001
23,208,037230,한국팩키지,20190304,20180330,3150,3925,2660,2930,34110,80.43,0.42,136.44,-197358,-9,234914,0.8500000000000001,0.5,0.8500000000000001
24,208,037230,한국팩키지,20190304,20180430,2970,3315,2520,3050,18161,74.92,0.37,72.64,-18753,0,22086,0.8500000000000001,0.5,0.8500000000000001
25,208,037230,한국팩키지,20190304,20180531,3045,3280,2495,2725,9531,71.23,1.44,38.12,267456,0,-264355,0.8500000000000001,0.5,0.8500000000000001
26,208,037230,한국팩키지,20190304,20180629,2740,2820,1930,2015,3272,53.99,2.25,13.09,203265,0,-205463,0.8500000000000001,0.5,0.8500000000000001
27,208,037230,한국팩키지,20190304,20180731,2020,2260,1900,2050,2309,85.53,2.31,9.24,14419,57,-16898,0.8500000000000001,0.5,0.8500000000000001
28,208,037230,한국팩키지,20190304,20180831,2080,2480,2050,2250,14069,87.02,1.44,56.28,-214303,-56,214804,0.8500000000000001,0.5,0.8500000000000001
29,208,037230,한국팩키지,20190304,20180928,2250,2725,2225,2300,9713,69.02,1.04,38.85,-100293,-76,97228,0.8500000000000001,0.5,0.8500000000000001
30,208,037230,한국팩키지,20190304,20181031,2290,2340,1540,1740,7052,67.06,1.3,28.21,64237,-24,-65455,0.8500000000000001,0.5,0.8500000000000001
31,208,037230,한국팩키지,20190304,20181130,1775,1950,1755,1900,1675,77.94,1.72,6.7,105677,211,-102641,0.8500000000000001,0.5,0.8500000000000001
32,208,037230,한국팩키지,20190304,20181228,1915,2070,1750,1855,1181,66.2,1.44,4.72,-37524,29,34297,0.8500000000000001,0.5,0.8500000000000001
33,208,037230,한국팩키지,20190304,20190131,1875,2515,1730,2280,15332,82.38,1.49,61.33,19035,-94,-18370,0.8500000000000001,0.5,0.8500000000000001
34,208,037230,한국팩키지,20190304,20190228,2280,2890,2150,2370,24012,80.73,0.69,96.05,-201074,-146,251874,0.8500000000000001,0.5,0.8500000000000001
35,208,037230,한국팩키지,20190304,20190329,2500,3270,2295,2970,65874,81.02,0.67,263.5,-23784,0,23961,0.8500000000000001,0.5,0.8500000000000001
36,208,037230,한국팩키지,20190304,20190430,3050,3490,2510,2630,51739,77.01,0.26,206.96,-187253,17911,96011,0.8500000000000001,0.5,0.8500000000000001
17,209,037370,EG,20190121,20170831,7080,8120,6700,6790,1073,66.88,2.04,14.31,-9919,-1053,10927,1.0,1.0,1.0
18,209,037370,EG,20190121,20170929,6850,14200,6560,10750,23323,90.99,0.47,310.97,-120265,4697,-114948,1.0,1.0,1.0
19,209,037370,EG,20190121,20171031,10650,12800,9530,10800,8799,78.82,0.51,117.32,-3392,-13010,-44265,1.0,1.0,1.0
20,209,037370,EG,20190121,20171130,11100,14850,10100,12650,12497,85.94,1.25,166.63,60746,844,-71645,1.0,1.0,1.0
21,209,037370,EG,20190121,20171228,12700,13550,10450,11050,4171,74.1,1.9,55.61,57665,554,-47959,1.0,1.0,1.0
22,209,037370,EG,20190121,20180131,11050,13650,10800,12500,5011,81.71,2.27,66.81,30315,-2794,123830,1.0,1.0,1.0
23,209,037370,EG,20190121,20180228,12400,12650,10100,10150,1590,51.92,2.19,21.2,-14313,-201,165342,1.0,1.0,1.0
24,209,037370,EG,20190121,20180330,10100,11150,9490,10400,1149,75.52,2.88,15.31,54989,2954,-45677,1.0,1.0,1.0
25,209,037370,EG,20190121,20180430,10400,13550,9950,12250,5809,88.98,2.81,77.45,-4955,0,4023,1.0,1.0,1.0
26,209,037370,EG,20190121,20180531,12200,12450,9960,10100,2573,60.05,2.33,34.31,-35567,0,36294,1.0,1.0,1.0
27,209,037370,EG,20190121,20180629,10050,11350,8000,8400,1120,59.51,2.22,14.94,-8133,0,8333,1.0,1.0,1.0
28,209,037370,EG,20190121,20180731,8300,9050,7600,8200,416,63.41,2.42,5.54,14875,-1000,-14073,1.0,1.0,1.0
29,209,037370,EG,20190121,20180831,8400,8400,7720,8000,262,54.91,2.72,3.49,23660,0,-23640,1.0,1.0,1.0
30,209,037370,EG,20190121,20180928,8010,11200,7950,9100,7710,86.55,2.01,102.79,-57392,1170,54958,1.0,1.0,1.0
31,209,037370,EG,20190121,20181031,9240,11150,7490,9250,19915,87.41,1.35,265.54,-58529,-1170,60906,1.0,1.0,1.0
32,209,037370,EG,20190121,20181130,9250,11200,9100,9900,5898,77.27,1.22,78.64,-8378,0,7572,1.0,1.0,1.0
33,209,037370,EG,20190121,20181228,10000,14150,9860,11400,22440,94.01,0.85,299.21,-14075,0,8526,1.0,1.0,1.0
34,209,037370,EG,20190121,20190131,11600,16800,10950,14350,21535,89.15,1.06,287.13,13849,-5757,-38736,1.0,1.0,1.0
35,209,037370,EG,20190121,20190228,14400,15000,11950,12100,3173,64.59,2.46,42.3,97820,5391,-99650,1.0,1.0,1.0
36,209,037370,EG,20190121,20190329,12500,13400,11600,12350,2592,74.01,2.11,34.56,-40304,11165,53290,1.0,1.0,1.0
17,210,037460,삼지전자,20190515,20171130,7750,8610,7680,8300,1534,81.62,3.27,9.4,55675,18626,-68384,1.0,1.0,0.8500000000000001
18,210,037460,삼지전자,20190515,20171228,8240,9350,7520,8170,3112,72.49,2.91,19.07,-14831,-13952,11138,1.0,1.0,0.8500000000000001
19,210,037460,삼지전자,20190515,20180131,8330,18100,8250,15550,32127,98.16,1.65,196.87,-240228,300318,-34875,1.0,1.0,0.8500000000000001
20,210,037460,삼지전자,20190515,20180228,15750,16650,11500,12500,10819,66.99,1.28,66.3,-82337,-154255,237909,1.0,1.0,0.8500000000000001
21,210,037460,삼지전자,20190515,20180330,12200,15450,11600,12750,7884,77.89,2.86,48.32,255440,-65792,-208724,1.0,1.0,0.8500000000000001
22,210,037460,삼지전자,20190515,20180430,12750,14400,11850,13900,6125,76.42,2.67,37.53,-32932,-18280,26788,1.0,1.0,0.8500000000000001
23,210,037460,삼지전자,20190515,20180531,13800,15200,12150,12200,7552,75.52,1.97,46.28,-127863,10256,152926,1.0,1.0,0.8500000000000001
24,210,037460,삼지전자,20190515,20180629,12200,13800,9300,9640,4047,65.33,2.56,24.8,97808,-58457,-45935,1.0,1.0,0.8500000000000001
25,210,037460,삼지전자,20190515,20180731,9640,13500,9000,12300,13221,93.4,2.53,81.02,-14263,128610,-99682,1.0,1.0,0.8500000000000001
26,210,037460,삼지전자,20190515,20180831,12300,12750,10500,11050,3911,69.36,2.96,23.97,49678,-89131,35216,1.0,1.0,0.8500000000000001
27,210,037460,삼지전자,20190515,20180928,11100,11350,9930,10300,1969,64.28,3.21,12.07,41343,-34109,-15010,1.0,1.0,0.8500000000000001
28,210,037460,삼지전자,20190515,20181031,10300,10350,6800,7690,2358,66.43,3.83,14.45,101125,-8634,-104018,1.0,1.0,0.8500000000000001
29,210,037460,삼지전자,20190515,20181130,7920,9820,7800,9590,2068,84.55,4.15,12.67,56703,2554,-62817,1.0,1.0,0.8500000000000001
30,210,037460,삼지전자,20190515,20181228,9800,10350,8380,9880,2768,81.01,3.63,16.96,-52746,1249,54388,1.0,1.0,0.8500000000000001
31,210,037460,삼지전자,20190515,20190131,10150,12600,10150,10650,9533,81.38,3.2,58.42,-64560,69754,-9355,1.0,1.0,0.8500000000000001
32,210,037460,삼지전자,20190515,20190228,10650,11550,10350,10350,2184,76.73,3.17,13.38,-16982,27856,-7580,1.0,1.0,0.8500000000000001
33,210,037460,삼지전자,20190515,20190329,10650,10950,9300,9750,1933,59.88,3.35,11.84,47399,-15788,-24380,1.0,1.0,0.8500000000000001
34,210,037460,삼지전자,20190515,20190430,9710,11900,9710,10800,4823,84.72,3.1,29.56,-44536,-51093,91633,1.0,1.0,0.8500000000000001
35,210,037460,삼지전자,20190515,20190531,11050,13200,9870,11950,15567,95.09,3.77,95.4,101847,36163,-176714,1.0,1.0,0.8500000000000001
36,210,037460,삼지전자,20190515,20190628,11850,15350,11200,12500,19174,95.72,2.06,117.5,-324515,-47330,382860,1.0,1.0,0.8500000000000001
17,211,038160,팍스넷,20190626,20180131,9500,15150,8470,10150,43538,83.81,0.17,393.03,-53542,-498,65943,0.7,0.7,0.7
