,shcode,target_day,upcode,upname,tmcode,tmname,shname,target_m,next_target_day,y,init_jupo,end_jupo,init_month,end_month,init_week,end_week,check_init_day2,max_vol,max_jupo,contin_jupo,samo_vol_ratio,sec_vol_ratio,ins_vol_ratio,tusin_vol_ratio,bank_vol_ratio,jong_vol_ratio,fund_vol_ratio,etcom_vol_ratio,for_reg_vol_ratio,for_noreg_vol_ratio,nat_no_vol_ratio,per_vol_ratio,com_vol_ratio,for_vol_ratio,etc_vol_ratio,obv,date,open_,low,high,close,volume,range_position,month_ma5_score,week_ma5_score,week_ma20_score,week_golden_cross,week_dead_cross,week_up,week_down
372,012450,20190813,15.0,운 수 장 비,379.0,항공기부품,한화에어로스페이스,201908,20190424,0,20180901,20190813,20180831,20190731,20190118,20190809,20190803,0.06778628782001551,for_reg_vol,1,0.0021895267649340573,0.0006562839410395655,0.0036171256788207914,0.026499806051202484,-0.00012647401086113267,-0.0001454809930178433,0.029012529092319626,0.007083708301008533,0.06778628782001551,-0.00012371993793638478,0.0016572536850271529,-0.13810684639255236,0.0633605702094647,0.06766256788207912,0.008740961986035687,6178524.0,20190813,33400,33250,36100,35800,2869361,0.8947368421052632,0.35,0.5,0.35,0,0,5,0
373,012510,20190424,26.0,서 비 스 업,392.0,스마트팩토리(스마트공장),더존비즈온,201904,20191023,0,20180501,20190424,20180430,20190331,20180928,20190419,20190414,0.015145384693155394,for_reg_vol,1,-0.0008047383142924544,0.004661881171435312,0.0035459171637515587,-0.007157618036598928,0.00033114278974151587,0.0005488828227681731,-0.02276800458329121,0.009415259663667307,0.015145384693155394,-0.0001566407171502713,-0.00038654669227917635,-0.002374919960907222,-0.02202908367876521,0.014988743976005123,0.009028712971388131,264827.0,20190424,49650,48900,54600,53600,507418,0.8245614035087719,0.3,1.0,0.4,1,0,2,3
374,012510,20191023,26.0,서 비 스 업,392.0,스마트팩토리(스마트공장),더존비즈온,201910,20190701,0,20181101,20191023,20181031,20190930,20190329,20191018,20191013,0.048095945809321604,for_reg_vol,1,-0.008339635358743639,-0.000568564014423887,-0.0022154820880935532,-0.008130927105449399,-0.0004681697165773599,-0.0013975331109089071,-0.017436726990867117,0.0004456576685876049,0.048095945809321604,-0.000157685437940215,-0.0013825026118019748,-0.008444377043103158,-0.039939540996865835,0.04793826037138139,-0.0009368449432143699,454689.0,20191023,62000,61500,68200,68000,364584,0.9701492537313433,1.0,1.0,0.7,1,0,2,3
375,012610,20190701,,,422.0,日 수출 규제 관련주(국산화 등),경인양행,201907,20190704,1,20180701,20190701,20180731,20190630,20181207,20190628,20190621,0.028661427940960132,etc_vol,1,0.0005612465061540725,-0.000556906781738832,-0.00019766586573824352,-0.002283896435051243,-9.53758642671505e-05,9.53758642671505e-05,0.011866130534987496,0.028643946452213995,-0.00328215564164174,0.0024646937674692297,1.748148874613838e-05,-0.037232874025400875,0.009406389447359388,-0.0008174618741725102,0.028661427940960132,8401090.0,20190701,6670,6360,6810,6700,3461289,0.7555555555555555,0.8500000000000001,0.7,0.7,0,0,5,0
376,012610,20190704,,,422.0,日 수출 규제 관련주(국산화 등),경인양행,201907,20190726,1,20180801,20190704,20180731,20190630,20181207,20190628,20190624,0.02270063256999951,etc_vol,1,-4.540773794929633e-05,0.0006910949835727946,7.139704800666896e-05,-0.000329647428039033,-9.53758642671505e-05,9.53758642671505e-05,0.0118670377090178,0.02268315108125337,-0.010323468837346148,0.002159074192124749,1.748148874613838e-05,-0.026790712499387043,0.012271956063355073,-0.008164394645221399,0.02270063256999951,12810472.0,20190704,6950,6570,7250,7200,4190348,0.9264705882352942,0.8500000000000001,0.7,0.7,0,0,5,0
377,012610,20190726,,,422.0,日 수출 규제 관련주(국산화 등),경인양행,201907,20190729,1,20180801,20190726,20180731,20190630,20181228,20190719,20190716,0.012744961506399255,com_vol,0,-0.00023721374981611337,0.0017293188839307605,7.139704800666896e-05,-0.0002833325160594322,-9.53758642671505e-05,9.53758642671505e-05,0.011447310351591232,0.010931569656254598,-0.017270877261805522,-0.0007298582847055362,1.748148874613838e-05,-0.005675795616142794,0.012744961506399255,-0.01800073554651106,0.010949051145000735,42858936.0,20190726,7210,7050,8900,8900,27832518,1.0,0.8500000000000001,0.8500000000000001,0.8500000000000001,0,0,5,0
378,012610,20190729,,,422.0,日 수출 규제 관련주(국산화 등),경인양행,201907,20191112,0,20180801,20190729,20180731,20190630,20190104,20190726,20190719,0.011423061834943363,etc_vol,0,-0.00023721374981611337,0.0006389692541558377,7.139704800666896e-05,-0.0002833325160594322,-9.53758642671505e-05,9.53758642671505e-05,0.007401804540773795,0.011405580346197224,-0.025277178443583584,-0.0006658412200264797,1.748148874613838e-05,0.006928333251605944,0.007609106065806895,-0.025943019663610064,0.011423061834943363,78134470.0,20190729,9600,9130,10200,9400,35275534,0.2523364485981308,0.8500000000000001,0.8500000000000001,0.8500000000000001,0,0,5,0
379,012630,20191112,111.0,KP200 건설,380.0,면세점,HDC,201911,20190304,0,20181201,20191112,20181130,20191031,20190419,20191108,20191102,0.09675236851796057,per_vol,1,0.003323239931706337,0.004471728432258713,-0.0010761106089518262,0.004203943624250946,-0.000659335141106759,-4.234876636202337e-06,0.0262632988517291,-0.00048275919788423556,-0.13437894613504736,0.0011945197683371832,0.0003922868333835493,0.09675236851796057,0.03691481704663386,-0.13318442636671018,-9.047236450068629e-05,3253429.0,20191112,11600,11600,14200,12400,7923606,0.3076923076923077,0.0,0.0,0.0,0,0,0,5
380,012690,20190304,7.0,종 이 목 재,421.0,日 불매운동 관련주,모나리자,201903,20190326,1,20180401,20190304,20180331,20190228,20180810,20190301,20190222,0.00924494818298652,per_vol,1,0.0008435098848814634,0.0012120806103196522,0.00012285690847939625,-0.0005522135025019825,0.0,0.0,0.0003472696945667332,9.917694347980641e-05,-0.011183259960077657,-0.00015197834349621285,1.760958136228159e-05,0.00924494818298652,0.0019911131771075444,-0.01133523830357387,0.00011678652484208799,67795996.0,20190304,4365,4350,4745,4655,12415327,0.7721518987341772,0.7,1.0,0.8500000000000001,0,0,5,0
381,012690,20190326,7.0,종 이 목 재,421.0,日 불매운동 관련주,모나리자,201903,20190801,0,20180401,20190326,20180331,20190228,20180831,20190322,20190316,0.009270706297339422,per_vol,1,0.0008532443739575073,0.00030838642640343444,0.0001284077547783763,-0.0005129200732821087,0.0,0.0,0.0021585135763309725,0.0007116841212982965,-0.012981679472806321,4.6047414618140054e-05,1.760958136228159e-05,0.009270706297339422,0.0029532416395504635,-0.012935632058188182,0.000729293702660578,81881852.0,20190326,4680,4660,5330,4965,12107563,0.4552238805970149,0.7,1.0,1.0,0,0,5,0
382,012690,20190801,7.0,종 이 목 재,421.0,日 불매운동 관련주,모나리자,201908,20190805,1,20180801,20190801,20180831,20190731,20190104,20190726,20190722,0.004486915862295261,per_vol,0,0.0008794399934374231,0.00024546772032484754,0.00020237346531404665,-0.0005909327062426512,0.0,2.734407043832545e-08,0.0028046813048590415,0.0006020070547701731,-0.008598917174810643,-4.86724453802193e-05,1.760958136228159e-05,0.004486915862295261,0.003558666703125427,-0.008647589620190861,0.0006196166361324547,80076287.0,20190801,3000,2970,3910,3370,13838907,0.425531914893617,0.3,0.0,0.0,0,0,0,5
383,012690,20190805,7.0,종 이 목 재,421.0,日 불매운동 관련주,모나리자,201908,20190806,1,20180901,20190805,20180831,20190731,20190111,20190802,20190726,0.004115966202728938,for_noreg_vol,0,0.0008745727488994012,0.00017489267452352957,0.00020130704656695194,-0.0005970304339503979,0.0,2.734407043832545e-08,0.0028046813048590415,0.0004234502748079079,-0.007008011812638429,0.004115966202728938,1.760958136228159e-05,-0.0010074649312296628,0.003476060266331246,-0.002892045609909491,0.0004410598561701895,89378780.0,20190805,3405,3380,4040,3775,12392776,0.5984848484848485,0.3,0.3,0.0,0,0,0,5
384,012690,20190806,7.0,종 이 목 재,421.0,日 불매운동 관련주,모나리자,201908,20190426,0,20180901,20190806,20180831,20190731,20190111,20190802,20190727,0.00914125946788439,per_vol,0,0.0008745727488994012,0.0007540674304777009,0.00020130704656695194,-0.0005970304339503979,0.0,2.734407043832545e-08,0.0028046813048590415,-0.00015372836400426567,-0.012806267260944464,-0.0002364988652210768,1.760958136228159e-05,0.00914125946788439,0.004055235022285417,-0.01304276612616554,-0.00013611878264198408,112455406.0,20190806,4345,4180,4905,4905,23076626,1.0,0.3,0.3,0.0,0,0,0,5
385,012800,20190426,11.0,철 강 금 속,415.0,그래핀,대창,201904,20190509,1,20180501,20190426,20180430,20190331,20180928,20190419,20190416,0.011883980689049814,per_vol,1,-0.002123469387755102,-0.0005890388413429888,-0.00013281764318630679,3.5834979152951505e-05,0.0,0.0,0.00030484968180820716,-0.0013886328725038403,-0.007944086021505377,0.00015515690147026553,-0.00020177748518762344,0.011883980689049814,-0.0027064186965108624,-0.007788929120035111,-0.0015904103576914637,59783817.0,20190426,1135,1100,1365,1365,55417685,1.0,0.3,0.8500000000000001,1.0,0,0,5,0
386,012800,20190509,11.0,철 강 금 속,415.0,그래핀,대창,201905,20190510,1,20180601,20190509,20180531,20190430,20181012,20190503,20190429,0.030848979591836734,per_vol,1,0.00013497915295150318,1.9409699363616413e-05,-0.00014628044766293614,9.550142637700241e-05,0.0,0.0,0.00030484968180820716,-0.0014542791310072417,-0.029995007680491553,0.00017418257625630897,1.7665130568356373e-05,0.030848979591836734,0.0004261246434057494,-0.029820825104235244,-0.0014366140004388852,117625140.0,20190509,1045,1040,1335,1335,73701585,1.0,0.5,1.0,1.0,0,0,5,0
387,012800,20190510,11.0,철 강 금 속,415.0,그래핀,대창,201905,20190514,1,20180601,20190510,20180531,20190430,20181012,20190503,20190430,0.034375905200789994,per_vol,1,0.00013497915295150318,0.0014093372833004169,-0.00014628044766293614,9.550142637700241e-05,0.0,0.0,0.00030484968180820716,-0.002783552775949089,-0.03386001755540926,0.00045161290322580643,1.7665130568356373e-05,0.034375905200789994,0.00181605222734255,-0.033408404652183456,-0.002765887645380733,178334472.0,20190510,1470,1445,1735,1735,60709332,1.0,0.5,1.0,1.0,0,0,5,0
388,012800,20190514,11.0,철 강 금 속,415.0,그래핀,대창,201905,20191205,0,20180601,20190514,20180531,20190430,20181019,20190510,20190504,0.03676686416502085,per_vol,1,0.00013497915295150318,-0.0005942506034671934,-0.00014628044766293614,-2.3633969716919027e-05,0.0,0.0,0.00030484968180820716,-0.0024223941189378977,-0.03462873601053325,0.000590937019969278,1.7665130568356373e-05,0.03676686416502085,-0.0003066710555189818,-0.034037798990563965,-0.0024047289883695412,262656150.0,20190514,1405,1370,1900,1730,148797220,0.6792452830188679,0.5,1.0,1.0,0,0,5,0
389,012800,20191205,11.0,철 강 금 속,415.0,그래핀,대창,201912,20181206,0,20190101,20191205,20181231,20191130,20190510,20191129,20191125,0.04183493526442835,per_vol,1,0.0002990563967522493,0.00046712749615975425,0.00013462804476629362,0.000664735571648014,0.0,0.0001097322800087777,0.0017329054202326092,-0.003394064077243801,-0.041430195303928025,-0.00041886109282422647,0.0,0.04183493526442835,0.003408185209567698,-0.04184905639675225,-0.003394064077243801,547364090.0,20191205,1245,1235,1595,1470,99881220,0.6527777777777778,0.5,0.6499999999999999,0.0,0,0,0,5
390,013000,20181206,16.0,유   통  업,,,세우글로벌,201812,20190130,0,20180101,20181206,20171231,20181130,20180511,20181130,20181126,0.020795506009406026,etc_vol,1,0.0012926667827904547,0.001593102246995297,-3.8320850026127854e-05,-2.36544156070371e-05,0.0,0.0,0.0,0.020781083434941647,-0.04134516634732625,-0.0007267723393137084,1.4422574464379027e-05,0.018452638913081344,0.002838216338616966,-0.042071938686639956,0.020795506009406026,62964445.0,20181206,1795,1720,2130,1900,34956975,0.43902439024390244,0.0,0.3,0.0,0,0,0,5
391,013000,20190130,16.0,유   통  업,,,세우글로벌,201901,20190911,0,20180201,20190130,20180131,20181231,20180706,20190125,20190120,0.025887580560877897,per_vol,1,1.5676711374325031e-06,0.0018849677756488416,-2.8949660337920222e-05,-1.8463682285316148e-05,0.0,0.0,0.0,0.01113927887127678,-0.03832123323462811,-0.0005591708761539801,1.4422574464379027e-05,0.025887580560877897,0.0018535446786274168,-0.03888040411078209,0.01115370144574116,134548840.0,20190130,2370,2370,2845,2470,44873528,0.21052631578947367,0.3,1.0,1.0,0,0,5,0
392,013000,20190911,16.0,유   통  업,,,세우글로벌,201909,20191111,0,20181001,20190911,20180930,20190831,20190215,20190906,20190901,0.03452861870754224,per_vol,1,-0.0007236369970388434,0.00011370841316843755,0.0006698832955931022,6.256749695175057e-05,0.0,3.4837136387388957e-08,0.0013304650757707717,-0.022144713464553215,-0.013760041804563665,-9.130813447134645e-05,1.4422574464379027e-05,0.03452861870754224,0.001467444696045985,-0.013851349939035012,-0.022130290890088836,171052128.0,20190911,1830,1820,2150,1995,13194525,0.5303030303030303,0.6,0.3,0.3,0,1,0,5
393,013000,20191111,16.0,유   통  업,,,세우글로벌,201911,20191120,1,20181201,20191111,20181130,20191031,20190419,20191108,20191101,0.0350936422226093,for_reg_vol,0,0.0011290367531788888,0.0005030134122975091,0.0010647273994077687,-0.00011785403239853684,0.0,3.4837136387388957e-08,0.0013391046855948442,-0.02796157463856471,0.0350936422226093,-5.991987458630901e-05,0.0,-0.010990210764675143,0.003918063055216861,0.035033722348022996,-0.02796157463856471,153181682.0,20191111,2005,2005,2320,2320,10656620,1.0,0.7,0.8,0.6,0,0,5,0
394,013000,20191120,16.0,유   통  업,,,세우글로벌,201911,20191209,1,20181201,20191120,20181130,20191031,20190426,20191115,20191110,0.03470618359170876,per_vol,1,0.0060010451140916216,0.002835533879115137,0.0010405155896185334,-9.489635951924752e-05,0.0,3.4837136387388957e-08,0.0013391046855948442,-0.036191255878766766,-0.009895976310747257,0.00025971085176798467,0.0,0.03470618359170876,0.011121337746037276,-0.009636265458979273,-0.036191255878766766,162659461.0,20191120,2145,2130,2315,2260,12440863,0.7027027027027027,0.7,0.8500000000000001,0.6499999999999999,0,0,5,0
395,013360,20190207,18.0,건   설  업,322.0,건설 중소형,일성건설,201902,20190131,0,20180301,20190207,20180228,20190131,20180713,20190201,20190128,0.041970717260527535,per_vol,1,-0.00034826469227209624,0.000670282276723739,2.00462748727441e-05,-1.3604812586765386e-05,0.0,-0.012679315131883388,-0.0032160111059694584,-0.0030433873206848682,-0.02358424803331791,0.00022378528459046738,0.0,0.041970717260527535,-0.015566867191115224,-0.02336046274872744,-0.0030433873206848682,42238771.0,20190207,1950,1950,2415,2290,13229248,0.7311827956989247,0.3,1.0,0.7,1,0,4,1
396,013700,20190131,18.0,건   설  업,322.0,건설 중소형,까뮤이앤씨,201901,20190312,0,20180201,20190131,20180131,20181231,20180706,20190125,20190121,0.012090361445783132,per_vol,1,0.0,0.00020477498228206945,-9.142452161587526e-05,-7.44153082919915e-06,0.0,0.0,0.00010637402551381999,-0.008989745747696669,-0.003536720411055989,0.00022382175761871014,0.0,0.012090361445783132,0.00021228295535081503,-0.0033128986534372786,-0.008989745747696669,63493500.0,20190131,1390,1390,1700,1605,26123676,0.6935483870967742,0.3,0.8,1.0,0,0,5,0
397,013700,20190312,18.0,건   설  업,322.0,건설 중소형,까뮤이앤씨,201903,20181219,0,20180401,20190312,20180331,20190228,20180817,20190308,20190302,0.01868140946137491,per_vol,1,0.0,0.00021385542168674698,-9.999557051736357e-05,1.818302622253721e-05,0.0,0.0,0.00042587260807937634,-0.015985759213323885,-0.003508858965272856,0.00025529323175053155,0.0,0.01868140946137491,0.0005579154854712969,-0.0032535657335223244,-0.015985759213323885,87138626.0,20190312,1515,1460,1650,1505,26589931,0.23684210526315788,0.7,0.5,1.0,0,0,5,0
398,013870,20181219,15.0,운 수 장 비,386.0,수소차,지엠비코리아,201812,20190416,0,20180101,20181219,20171231,20181130,20180525,20181214,20181209,0.05119038380872483,tusin_vol,0,0.0051389471476510065,-0.007449087667785235,-0.00025634437919463087,0.05119038380872483,-0.003218540268456376,0.0,0.0,-0.0011429320469798657,-0.03622671979865772,-9.77873322147651e-05,1.808934563758389e-05,-0.007956008808724832,0.04542344798657718,-0.036324507130872485,-0.0011248427013422818,10149676.0,20181219,7380,7370,8810,8020,7239294,0.4513888888888889,0.0,0.15,0.0,0,0,0,5
399,014130,20190416,19.0,운 수 창 고,400.0,조림사업,한익스프레스,201904,20190419,1,20180501,20190416,20180430,20190331,20180921,20190412,20190406,0.026785333333333335,for_reg_vol,1,-0.00226475,-0.0014528333333333333,-0.00020433333333333333,-0.015749166666666668,0.0,0.0,-0.006718333333333333,-0.00018716666666666667,0.026785333333333335,-0.0008450833333333333,-0.00017766666666666666,0.000814,-0.026567083333333335,0.02594025,-0.00036483333333333333,11127263.0,20190416,8490,7320,9200,8820,6948693,0.7978723404255319,0.7,0.44999999999999996,1.0,0,0,5,0
400,014130,20190419,19.0,운 수 창 고,400.0,조림사업,한익스프레스,201904,20190422,1,20180501,20190419,20180430,20190331,20180921,20190412,20190409,0.024674916666666668,for_reg_vol,1,-0.0030030833333333333,-0.0019903333333333335,-0.00020433333333333333,-0.015749166666666668,0.0,0.0,-0.006718333333333333,-0.000547,0.024674916666666668,-0.0052115,-0.00017766666666666666,0.0089265,-0.027842916666666665,0.019463416666666667,-0.0007246666666666666,15333048.0,20190419,6890,6840,8480,7830,6641730,0.6036585365853658,0.7,0.44999999999999996,1.0,0,0,5,0
401,014130,20190422,19.0,운 수 창 고,400.0,조림사업,한익스프레스,201904,20190430,1,20180501,20190422,20180430,20190331,20180928,20190419,20190412,0.03766016666666667,per_vol,0,-0.0030030833333333333,-0.0019133333333333333,-0.00020433333333333333,-0.015749166666666668,0.0,0.0,-0.006718333333333333,0.015278833333333334,0.025839583333333332,-0.051012666666666664,-0.00017766666666666666,0.03766016666666667,-0.027765916666666668,-0.025173083333333332,0.015101166666666667,24147276.0,20190422,9900,8640,10150,8900,8814228,0.17218543046357615,0.7,0.5,1.0,0,0,5,0
402,014130,20190430,19.0,운 수 창 고,400.0,조림사업,한익스프레스,201904,20181217,0,20180501,20190430,20180430,20190331,20181005,20190426,20190420,0.07384925,per_vol,1,-0.0006076666666666666,-0.0011801666666666666,-0.00019983333333333333,-0.0157505,0.0,0.0,-0.006718333333333333,-0.0006815,0.002191166666666667,-0.05072475,-0.00017766666666666666,0.07384925,-0.024634166666666665,-0.04853358333333333,-0.0008591666666666667,33231320.0,20190430,7430,7430,9130,8450,11396241,0.6,0.7,0.7,1.0,0,0,5,0
